v1,two_yr_recidivism,number_of_priors,age_above_fourtyfive,age_below_twentyfive,female,misdemeanor,ethnicity,probability,predicted,recidivism
1230,no,-.47355494,no,no,Female,yes,African_American,.34003264,0,0
2044,no,-.68435776,no,no,Female,yes,African_American,.27555704,0,0
6048,no,1.2128676,yes,no,Female,yes,African_American,.45524523,0,0
3728,no,-.47355494,no,no,Female,no,African_American,.35582343,0,0
5525,no,-.68435776,yes,no,Male,yes,African_American,.23214626,0,0
4864,no,.36965632,yes,no,Male,yes,African_American,.41778731,0,0
1228,no,-.26275212,no,no,Male,no,African_American,.49719575,0,0
1873,yes,-.0519493,no,no,Female,no,African_American,.45563006,0,1
190,no,.36965632,no,no,Female,yes,African_American,.4650445,0,0
2497,yes,-.47355494,no,no,Female,no,African_American,.37682724,0,1
2095,no,-.47355494,yes,no,Male,yes,African_American,.24698895,0,0
1171,no,.15885352,no,no,Female,no,African_American,.49863985,0,0
2994,no,-.68435776,yes,no,Male,yes,African_American,.22375812,0,0
4224,no,-.47355494,no,no,Male,no,African_American,.45054832,0,0
4241,no,-.68435776,no,no,Male,no,African_American,.4081226,0,0
1098,no,-.68435776,no,no,Male,no,African_American,.4081226,0,0
3711,no,-.68435776,no,no,Male,no,African_American,.4081226,0,0
3883,yes,-.47355494,no,no,Male,yes,African_American,.40509328,0,1
3693,no,-.68435776,yes,no,Male,yes,African_American,.23868801,0,0
5694,no,-.26275212,yes,no,Male,yes,African_American,.30392489,0,0
1584,no,.15885352,yes,no,Male,no,African_American,.40096465,0,0
2030,no,.79126197,yes,no,Female,no,African_American,.42778397,0,0
3583,yes,-.68435776,no,no,Male,no,African_American,.41522026,0,1
5304,yes,-.47355494,no,no,Male,no,African_American,.45937833,0,1
5463,no,-.47355494,no,yes,Female,yes,African_American,.48567352,0,0
3472,no,-.47355494,no,no,Male,yes,African_American,.40616393,0,0
876,yes,-.0519493,no,no,Male,yes,African_American,.46880352,0,1
418,no,-.68435776,yes,no,Male,yes,African_American,.22375812,0,0
2431,yes,-.47355494,no,no,Male,yes,African_American,.40037635,0,1
3790,no,-.26275212,no,no,Male,no,African_American,.49992475,0,0
176,no,-.68435776,no,no,Male,yes,African_American,.36721933,0,0
3274,no,-.68435776,no,no,Male,yes,African_American,.36588952,0,0
1004,no,-.0519493,yes,no,Male,no,African_American,.37696376,0,0
2144,yes,-.26275212,no,no,Male,yes,African_American,.44632554,0,1
5284,yes,-.47355494,no,no,Male,yes,African_American,.40184784,0,1
4391,yes,-.26275212,no,no,Male,no,African_American,.48751763,0,1
6101,yes,-.47355494,no,no,Female,no,African_American,.35582343,0,1
5470,no,-.47355494,no,no,Male,no,African_American,.45054832,0,0
5678,yes,-.47355494,no,no,Female,no,African_American,.35582343,0,1
2968,yes,-.68435776,no,no,Male,yes,African_American,.35147047,0,1
2928,no,-.47355494,no,no,Female,no,African_American,.36024567,0,0
572,yes,-.68435776,no,no,Male,yes,African_American,.36721933,0,1
1872,no,-.47355494,no,no,Male,no,African_American,.46062744,0,0
6136,yes,.15885352,yes,no,Male,yes,African_American,.34492967,0,1
1152,no,-.68435776,no,yes,Female,yes,African_American,.44525382,0,0
2006,yes,-.47355494,yes,no,Male,yes,African_American,.24698895,0,1
4574,no,-.47355494,no,no,Male,no,African_American,.45054832,0,0
2981,yes,-.68435776,no,no,Female,yes,African_American,.28823176,0,1
5328,no,-.68435776,no,no,Male,no,African_American,.4081226,0,0
2145,no,-.68435776,no,no,Female,yes,African_American,.28823176,0,0
3301,yes,-.68435776,no,no,Male,yes,African_American,.35958323,0,1
5563,no,-.68435776,no,no,Male,yes,African_American,.36588952,0,0
4115,yes,-.47355494,no,no,Male,yes,African_American,.40616393,0,1
1812,no,.15885352,yes,no,Male,yes,African_American,.36842975,0,0
5519,no,-.26275212,no,no,Male,yes,African_American,.44554615,0,0
3440,no,-.68435776,no,no,Male,yes,African_American,.35958323,0,0
1104,no,-.68435776,no,no,Male,yes,African_American,.35147047,0,0
1709,no,-.68435776,yes,no,Male,yes,African_American,.22375812,0,0
11,no,-.68435776,no,no,Male,no,African_American,.41739079,0,0
40,yes,-.68435776,no,no,Male,no,African_American,.4081226,0,1
989,no,-.0519493,yes,no,Male,no,African_American,.37696376,0,0
5726,yes,-.26275212,no,no,Male,yes,African_American,.44470337,0,1
63,no,-.47355494,no,no,Male,yes,African_American,.40616393,0,0
4033,no,-.68435776,yes,no,Male,no,African_American,.26295942,0,0
238,yes,-.0519493,yes,no,Male,no,African_American,.35959461,0,1
3507,no,-.68435776,no,no,Female,no,African_American,.33213472,0,0
160,no,-.0519493,yes,no,Male,no,African_American,.36872539,0,0
809,yes,-.68435776,yes,no,Male,no,African_American,.26144788,0,1
2861,yes,-.68435776,no,no,Male,yes,African_American,.35147047,0,1
5795,yes,-.47355494,no,no,Male,no,African_American,.44663948,0,1
5434,no,-.26275212,no,no,Male,no,African_American,.49992475,0,0
1656,no,-.47355494,no,no,Male,yes,African_American,.40184784,0,0
1051,no,-.47355494,no,no,Male,no,African_American,.45937833,0,0
3696,yes,-.68435776,yes,no,Male,no,African_American,.26144788,0,1
4279,no,-.47355494,yes,no,Male,no,African_American,.3128528,0,0
654,no,-.47355494,no,no,Male,yes,African_American,.40509328,0,0
6031,no,.15885352,yes,no,Male,yes,African_American,.36842975,0,0
4771,yes,.79126197,yes,no,Female,no,African_American,.45203078,0,1
4806,yes,-.68435776,no,no,Male,no,African_American,.41522026,0,1
1760,no,-.47355494,no,no,Male,no,African_American,.4559094,0,0
1216,no,-.26275212,no,no,Female,yes,African_American,.34628725,0,0
1716,no,-.47355494,no,no,Female,no,African_American,.37162089,0,0
456,no,-.68435776,no,no,Male,no,African_American,.41739079,0,0
2836,no,.58045918,yes,no,Male,no,African_American,.48881826,0,0
1631,no,-.47355494,no,no,Male,no,African_American,.4559094,0,0
4421,no,-.26275212,no,no,Female,no,African_American,.39461985,0,0
5446,yes,-.68435776,no,no,Female,no,African_American,.34031779,0,1
5566,no,.15885352,no,no,Female,no,African_American,.47583765,0,0
5001,no,-.68435776,no,no,Male,no,African_American,.41522026,0,0
4288,no,-.68435776,no,no,Male,no,African_American,.41522026,0,0
3800,no,-.47355494,no,no,Female,no,African_American,.35582343,0,0
4874,no,-.68435776,no,no,Male,yes,African_American,.36721933,0,0
3366,no,.15885352,no,no,Female,no,African_American,.47583765,0,0
4215,no,-.47355494,no,no,Male,no,African_American,.45937833,0,0
992,yes,-.0519493,no,no,Female,no,African_American,.43479121,0,1
6072,yes,-.0519493,no,no,Female,no,African_American,.43479121,0,1
1790,no,-.68435776,no,no,Female,yes,African_American,.27832747,0,0
1639,no,-.47355494,no,no,Male,yes,African_American,.40037635,0,0
3987,yes,-.68435776,no,no,Male,yes,African_American,.36588952,0,1
4422,no,-.26275212,no,no,Male,no,African_American,.48751763,0,0
508,yes,-.0519493,no,no,Male,yes,African_American,.48673356,0,1
4056,yes,-.26275212,no,no,Male,yes,African_American,.44259894,0,1
2557,no,.79126197,yes,no,Female,yes,African_American,.3823323,0,0
5491,no,-.26275212,no,no,Male,yes,African_American,.44554615,0,0
5539,no,-.47355494,no,no,Male,yes,African_American,.40184784,0,0
1315,no,-.68435776,no,no,Female,yes,African_American,.27092603,0,0
3295,yes,-.68435776,no,no,Male,no,African_American,.41522026,0,1
3691,no,-.68435776,yes,no,Female,no,African_American,.20275933,0,0
5343,yes,-.26275212,no,no,Male,no,African_American,.48751763,0,1
2451,no,-.0519493,no,no,Male,yes,African_American,.48566777,0,0
5791,no,-.68435776,no,no,Male,no,African_American,.41936269,0,0
804,yes,-.26275212,no,no,Male,yes,African_American,.44470337,0,1
5746,no,.15885352,no,no,Female,no,African_American,.49614924,0,0
5199,no,-.68435776,no,no,Male,no,African_American,.41739079,0,0
5677,no,-.68435776,no,no,Male,no,African_American,.40647036,0,0
2347,no,-.68435776,no,no,Female,no,African_American,.32082683,0,0
1878,yes,.58045918,yes,no,Male,no,African_American,.49629459,0,1
1377,no,-.68435776,no,no,Male,no,African_American,.41522026,0,0
2051,no,-.47355494,no,no,Male,yes,African_American,.40616393,0,0
2298,yes,-.68435776,yes,no,Male,no,African_American,.26295942,0,1
4529,no,.36965632,yes,no,Male,no,African_American,.45708701,0,0
236,no,-.26275212,no,no,Female,yes,African_American,.37781551,0,0
5345,no,-.26275212,no,no,Male,yes,African_American,.44554615,0,0
4876,no,-.68435776,no,no,Male,no,African_American,.41522026,0,0
1151,no,-.68435776,no,no,Male,no,African_American,.41522026,0,0
676,no,-.68435776,yes,no,Male,yes,African_American,.22375812,0,0
3233,no,-.47355494,no,no,Male,no,African_American,.4559094,0,0
183,no,-.26275212,no,no,Male,yes,African_American,.44632554,0,0
3042,no,.15885352,yes,no,Male,no,African_American,.42800331,0,0
2238,yes,-.26275212,yes,no,Male,no,African_American,.33961731,0,1
2056,no,-.47355494,yes,no,Male,no,African_American,.2832337,0,0
5589,yes,-.26275212,no,no,Female,no,African_American,.40164363,0,1
3921,yes,-.26275212,no,no,Male,yes,African_American,.44259894,0,1
896,yes,.15885352,no,no,Female,no,African_American,.49863985,0,1
4120,yes,-.26275212,no,no,Male,no,African_American,.48751763,0,1
360,yes,-.47355494,yes,no,Male,no,African_American,.29625812,0,1
5364,no,-.26275212,no,no,Female,yes,African_American,.34628725,0,0
5163,no,-.47355494,no,no,Male,yes,African_American,.40616393,0,0
2016,yes,-.47355494,no,no,Male,no,African_American,.45054832,0,1
3459,no,-.68435776,no,no,Male,yes,African_American,.36044151,0,0
5235,no,-.47355494,yes,no,Male,yes,African_American,.24698895,0,0
5488,no,-.68435776,no,no,Male,no,African_American,.40647036,0,0
87,no,-.47355494,no,no,Male,no,African_American,.4559094,0,0
5565,no,-.47355494,no,no,Male,yes,African_American,.40037635,0,0
3380,yes,-.68435776,no,no,Male,yes,African_American,.35147047,0,1
3704,no,-.68435776,yes,no,Male,no,African_American,.26295942,0,0
2575,no,-.68435776,no,no,Male,yes,African_American,.36588952,0,0
5356,no,.36965632,yes,no,Male,no,African_American,.44379586,0,0
5508,yes,-.26275212,no,no,Female,no,African_American,.41289917,0,1
3828,no,-.47355494,no,no,Male,no,African_American,.46062744,0,0
889,no,-.68435776,no,no,Male,no,African_American,.40647036,0,0
4386,yes,-.26275212,no,no,Male,no,African_American,.49719575,0,1
5225,yes,.15885352,no,no,Female,no,African_American,.49614924,0,1
888,yes,-.47355494,no,no,Male,no,African_American,.45937833,0,1
5369,no,-.68435776,no,no,Female,no,African_American,.34031779,0,0
5744,no,-.26275212,no,no,Male,no,African_American,.49719575,0,0
2552,no,-.68435776,yes,no,Female,yes,African_American,.14671649,0,0
4594,no,-.68435776,no,no,Male,yes,African_American,.36588952,0,0
1871,yes,-.68435776,no,no,Male,yes,African_American,.36044151,0,1
959,no,-.47355494,yes,no,Female,no,African_American,.23084742,0,0
5835,no,-.47355494,no,no,Male,no,African_American,.46062744,0,0
569,no,-.68435776,no,no,Female,yes,African_American,.27832747,0,0
4108,yes,-.0519493,no,no,Female,no,African_American,.45786911,0,1
4824,yes,-.26275212,no,no,Male,yes,African_American,.44470337,0,1
6044,no,-.47355494,yes,no,Male,no,African_American,.3041645,0,0
2647,no,-.0519493,yes,no,Male,no,African_American,.35959461,0,0
1384,yes,-.47355494,no,no,Male,no,African_American,.46062744,0,1
6058,no,-.47355494,no,no,Male,no,African_American,.45937833,0,0
5220,no,-.0519493,yes,no,Male,no,African_American,.37317312,0,0
1044,yes,-.26275212,no,no,Male,yes,African_American,.44259894,0,1
139,no,-.47355494,no,no,Male,no,African_American,.46062744,0,0
5949,yes,-.68435776,no,no,Female,yes,African_American,.30418095,0,1
3550,no,-.68435776,no,no,Female,no,African_American,.34031779,0,0
3243,yes,-.47355494,no,no,Female,no,African_American,.37162089,0,1
2774,no,-.47355494,no,no,Male,no,African_American,.46062744,0,0
3318,no,-.68435776,yes,no,Male,yes,African_American,.20683518,0,0
5487,yes,-.68435776,no,no,Male,no,African_American,.40647036,0,1
4841,yes,-.47355494,no,no,Male,no,African_American,.45937833,0,1
3108,yes,-.68435776,yes,no,Male,yes,African_American,.22375812,0,1
6036,no,-.68435776,no,no,Male,no,African_American,.41522026,0,0
3771,no,-.68435776,no,no,Female,yes,African_American,.27092603,0,0
2464,yes,-.47355494,yes,no,Male,yes,African_American,.26271331,0,1
3700,yes,-.26275212,no,no,Male,no,African_American,.49370551,0,1
2310,yes,-.68435776,no,no,Male,no,African_American,.4081226,0,1
2911,yes,-.68435776,no,no,Male,no,African_American,.41936269,0,1
3475,yes,-.68435776,no,no,Male,yes,African_American,.36721933,0,1
2406,yes,.58045918,yes,no,Male,yes,African_American,.44761226,0,1
2520,no,-.0519493,no,no,Female,no,African_American,.45543933,0,0
3435,no,-.68435776,no,no,Male,yes,African_American,.36721933,0,0
2283,no,-.68435776,no,no,Male,no,African_American,.41936269,0,0
387,yes,.36965632,yes,no,Male,no,African_American,.44792637,0,1
4732,no,-.68435776,no,no,Male,no,African_American,.40647036,0,0
1712,no,-.68435776,no,no,Male,no,African_American,.4081226,0,0
2724,no,-.68435776,no,no,Male,no,African_American,.41936269,0,0
3951,no,-.47355494,no,no,Male,no,African_American,.45937833,0,0
4895,yes,-.68435776,no,yes,Female,yes,African_American,.44525382,0,1
3999,yes,-.47355494,no,no,Male,no,African_American,.4559094,0,1
3097,no,-.68435776,no,no,Female,yes,African_American,.27555704,0,0
5094,yes,-.47355494,no,no,Female,yes,African_American,.32503867,0,1
3236,yes,.15885352,no,no,Female,yes,African_American,.42492324,0,1
4613,yes,-.26275212,no,no,Male,no,African_American,.48751763,0,1
3010,no,-.47355494,yes,no,Male,yes,African_American,.24698895,0,0
2699,yes,-.26275212,no,no,Male,no,African_American,.49992475,0,1
509,yes,-.0519493,no,no,Male,yes,African_American,.48720026,0,1
6157,no,-.47355494,no,no,Male,no,African_American,.46062744,0,0
1732,no,-.26275212,no,no,Male,no,African_American,.49719575,0,0
1324,yes,-.68435776,no,no,Male,yes,African_American,.36721933,0,1
5051,no,-.47355494,yes,no,Male,no,African_American,.29625812,0,0
5985,no,-.68435776,yes,no,Female,no,African_American,.20275933,0,0
3695,no,-.68435776,no,no,Male,no,African_American,.41936269,0,0
2241,yes,-.68435776,no,no,Male,no,African_American,.41522026,0,1
5354,yes,-.47355494,no,no,Male,no,African_American,.45054832,0,1
3253,no,.15885352,yes,no,Male,no,African_American,.40096465,0,0
4330,yes,-.26275212,no,no,Male,no,African_American,.48751763,0,1
144,yes,-.47355494,no,no,Male,yes,African_American,.40616393,0,1
2009,no,-.47355494,no,no,Male,no,African_American,.46062744,0,0
6150,yes,-.0519493,no,no,Male,yes,African_American,.48566777,0,1
2259,no,-.68435776,yes,no,Male,yes,African_American,.23214626,0,0
2827,no,-.47355494,no,no,Male,no,African_American,.45937833,0,0
5724,no,-.26275212,no,no,Male,no,African_American,.49992475,0,0
464,no,-.47355494,no,no,Male,yes,African_American,.40616393,0,0
2987,yes,-.68435776,no,no,Male,yes,African_American,.36721933,0,1
913,no,-.47355494,no,no,Male,no,African_American,.46062744,0,0
4596,yes,-.68435776,no,no,Male,no,African_American,.4081226,0,1
5209,no,-.68435776,no,no,Female,yes,African_American,.30418095,0,0
6087,yes,.15885352,yes,no,Male,no,African_American,.4145101,0,1
5212,no,-.68435776,no,no,Male,no,African_American,.4081226,0,0
1914,yes,-.0519493,no,no,Male,yes,African_American,.48673356,0,1
4653,no,-.68435776,no,no,Male,no,African_American,.4081226,0,0
5633,no,-.47355494,no,no,Female,no,African_American,.36024567,0,0
3038,yes,-.0519493,no,no,Female,no,African_American,.45543933,0,1
3645,yes,-.47355494,no,no,Male,yes,African_American,.40616393,0,1
5708,yes,-.47355494,no,no,Female,yes,African_American,.34003264,0,1
5065,no,-.26275212,no,no,Male,yes,African_American,.44470337,0,0
4768,yes,.15885352,yes,no,Male,no,African_American,.4145101,0,1
3997,no,-.47355494,yes,no,Male,no,African_American,.2832337,0,0
1218,no,.15885352,yes,no,Male,yes,African_American,.36568037,0,0
5292,yes,-.68435776,yes,no,Male,no,African_American,.27839833,0,1
3684,no,-.68435776,no,no,Male,no,African_American,.40647036,0,0
4519,no,-.68435776,no,no,Male,no,African_American,.4081226,0,0
1778,yes,-.47355494,no,no,Male,no,African_American,.44663948,0,1
4814,no,-.47355494,no,no,Male,yes,African_American,.40616393,0,0
3844,no,-.68435776,no,no,Female,yes,African_American,.27555704,0,0
2708,no,.15885352,no,no,Female,no,African_American,.49614924,0,0
3595,no,-.68435776,yes,no,Male,yes,African_American,.23868801,0,0
2834,no,-.68435776,no,no,Female,yes,African_American,.27832747,0,0
2631,yes,-.0519493,yes,no,Male,yes,African_American,.30638412,0,1
5584,no,-.68435776,no,yes,Female,yes,African_American,.44525382,0,0
5550,no,-.47355494,no,no,Male,no,African_American,.45937833,0,0
5287,no,-.47355494,no,no,Female,yes,African_American,.32503867,0,0
1828,yes,.36965632,yes,no,Male,no,African_American,.44379586,0,1
4692,no,-.26275212,no,no,Male,no,African_American,.49370551,0,0
1077,no,-.68435776,no,no,Male,no,African_American,.41936269,0,0
5247,yes,-.68435776,no,no,Female,yes,African_American,.30418095,0,1
2237,yes,-.68435776,no,no,Male,no,African_American,.41522026,0,1
5293,no,-.26275212,no,no,Male,no,African_American,.48751763,0,0
3917,no,.15885352,yes,no,Male,yes,African_American,.36568037,0,0
3433,no,-.68435776,no,no,Male,no,African_American,.41739079,0,0
3156,yes,-.68435776,no,no,Female,yes,African_American,.30418095,0,1
2884,no,-.47355494,no,no,Male,no,African_American,.45054832,0,0
3743,yes,-.0519493,no,no,Male,yes,African_American,.48673356,0,1
1380,no,-.68435776,no,no,Male,yes,African_American,.36721933,0,0
853,no,-.47355494,no,no,Male,no,African_American,.44663948,0,0
5553,yes,-.68435776,no,no,Female,yes,African_American,.27092603,0,1
4752,no,-.0519493,no,no,Male,yes,African_American,.48720026,0,0
4830,no,-.47355494,no,no,Male,yes,African_American,.3893519,0,0
5858,no,-.0519493,yes,no,Female,yes,African_American,.25354594,0,0
4277,no,-.68435776,no,no,Male,no,African_American,.4081226,0,0
1194,yes,-.47355494,no,yes,Female,yes,African_American,.48567352,0,1
